"Country";"Dates";"TotalCases";"DailyNewCases";"ActiveCases";"TotalDeaths";"DailyNewDeaths";"created_at"
"Angola";"2020-05-03";35;0;22;2;0;"2020-05-09 12:51:25"
"Angola";"2020-05-04";35;0;22;2;0;"2020-05-09 12:51:25"
"Angola";"2020-05-05";36;1;23;2;0;"2020-05-09 12:51:25"
"Angola";"2020-05-06";36;0;23;2;0;"2020-05-09 12:51:25"
"Angola";"2020-05-07";36;0;23;2;0;"2020-05-09 12:51:25"
"Angola";"2020-05-08";43;7;30;2;0;"2020-05-09 12:51:25"
"Liberia";"2020-02-15";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-02-16";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-02-17";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-02-18";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-02-19";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-02-20";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-02-21";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-02-22";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-02-23";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-02-24";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-02-25";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-02-26";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-02-27";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-02-28";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-02-29";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-01";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-02";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-03";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-04";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-05";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-06";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-07";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-08";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-09";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-10";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-11";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-12";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-13";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-14";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-15";0;0;0;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-16";1;0;1;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-17";2;1;2;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-18";2;0;2;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-19";2;0;2;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-20";2;0;2;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-21";3;1;3;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-22";3;0;3;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-23";3;0;3;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-24";3;0;3;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-25";3;0;3;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-26";3;0;3;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-27";3;0;3;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-28";3;0;3;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-29";3;0;3;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-30";3;0;3;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-03-31";3;0;3;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-01";6;3;6;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-02";6;0;6;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-03";7;1;7;0;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-04";10;3;6;1;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-05";13;3;7;3;2;"2020-05-09 12:51:29"
"Liberia";"2020-04-06";14;1;8;3;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-07";14;0;8;3;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-08";31;17;24;4;1;"2020-05-09 12:51:29"
"Liberia";"2020-04-09";31;0;24;4;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-10";37;6;29;5;1;"2020-05-09 12:51:29"
"Liberia";"2020-04-11";48;11;40;5;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-12";50;2;42;5;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-13";59;9;49;6;1;"2020-05-09 12:51:29"
"Liberia";"2020-04-14";59;0;49;6;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-15";59;0;49;6;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-16";59;0;49;6;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-17";76;17;62;7;1;"2020-05-09 12:51:29"
"Liberia";"2020-04-18";76;0;62;7;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-19";91;15;76;8;1;"2020-05-09 12:51:29"
"Liberia";"2020-04-20";99;8;84;8;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-21";101;2;86;8;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-22";101;0;73;8;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-23";101;0;73;8;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-24";117;16;84;8;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-25";120;3;84;11;3;"2020-05-09 12:51:29"
"Liberia";"2020-04-26";124;4;87;12;1;"2020-05-09 12:51:29"
"Liberia";"2020-04-27";124;0;87;12;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-28";141;17;80;16;4;"2020-05-09 12:51:29"
"Liberia";"2020-04-29";141;0;80;16;0;"2020-05-09 12:51:29"
"Liberia";"2020-04-30";141;0;80;16;0;"2020-05-09 12:51:29"
"Liberia";"2020-05-01";152;11;89;18;2;"2020-05-09 12:51:29"
"Liberia";"2020-05-02";154;2;88;18;0;"2020-05-09 12:51:29"
"Liberia";"2020-05-03";158;4;82;18;0;"2020-05-09 12:51:29"
"Liberia";"2020-05-04";166;8;90;18;0;"2020-05-09 12:51:29"
"Liberia";"2020-05-05";170;4;92;20;2;"2020-05-09 12:51:29"
"Liberia";"2020-05-06";178;8;83;20;0;"2020-05-09 12:51:29"
"Liberia";"2020-05-07";189;11;90;20;0;"2020-05-09 12:51:29"
"Liberia";"2020-05-08";199;10;100;20;0;"2020-05-09 12:51:29"
"Sudan";"2020-02-15";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-02-16";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-02-17";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-02-18";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-02-19";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-02-20";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-02-21";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-02-22";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-02-23";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-02-24";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-02-25";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-02-26";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-02-27";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-02-28";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-02-29";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-01";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-02";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-03";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-04";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-05";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-06";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-07";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-08";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-09";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-10";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-11";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-12";0;0;0;0;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-13";1;0;0;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-14";1;0;0;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-15";1;0;0;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-16";1;0;0;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-17";1;0;0;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-18";2;1;1;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-19";2;0;1;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-20";2;0;1;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-21";2;0;1;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-22";2;0;1;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-23";2;0;1;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-24";3;1;2;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-25";3;0;2;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-26";3;0;2;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-27";3;0;2;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-28";5;2;4;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-29";6;1;5;1;0;"2020-05-09 12:51:30"
"Sudan";"2020-03-30";6;0;4;2;1;"2020-05-09 12:51:30"
"Sudan";"2020-03-31";7;1;4;2;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-01";7;0;3;2;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-02";8;1;4;2;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-03";10;2;6;2;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-04";10;0;6;2;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-05";12;2;8;2;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-06";12;0;8;2;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-07";14;2;10;2;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-08";14;0;10;2;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-09";15;1;11;2;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-10";17;2;13;2;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-11";19;2;15;2;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-12";19;0;15;2;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-13";29;10;21;4;2;"2020-05-09 12:51:30"
"Sudan";"2020-04-14";32;3;23;5;1;"2020-05-09 12:51:30"
"Sudan";"2020-04-15";32;0;23;5;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-16";32;0;23;5;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-17";33;1;23;6;1;"2020-05-09 12:51:30"
"Sudan";"2020-04-18";66;33;50;10;4;"2020-05-09 12:51:30"
"Sudan";"2020-04-19";66;0;50;10;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-20";107;41;87;12;2;"2020-05-09 12:51:30"
"Sudan";"2020-04-21";140;33;119;13;1;"2020-05-09 12:51:30"
"Sudan";"2020-04-22";140;0;115;13;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-23";162;22;135;13;0;"2020-05-09 12:51:30"
"Sudan";"2020-04-24";174;12;144;16;3;"2020-05-09 12:51:30"
"Sudan";"2020-04-25";213;39;177;17;1;"2020-05-09 12:51:30"
"Sudan";"2020-04-26";237;24;196;21;4;"2020-05-09 12:51:30"
"Sudan";"2020-04-27";275;38;232;22;1;"2020-05-09 12:51:30"
"Sudan";"2020-04-28";318;43;262;25;3;"2020-05-09 12:51:30"
"Sudan";"2020-04-29";375;57;315;28;3;"2020-05-09 12:51:30"
"Sudan";"2020-04-30";442;67;372;31;3;"2020-05-09 12:51:30"
"Sudan";"2020-05-01";442;0;372;31;0;"2020-05-09 12:51:30"
"Sudan";"2020-05-02";592;150;499;41;10;"2020-05-09 12:51:30"
"Sudan";"2020-05-03";592;0;499;41;0;"2020-05-09 12:51:30"
"Sudan";"2020-05-04";678;86;576;41;0;"2020-05-09 12:51:30"
"Sudan";"2020-05-05";778;100;663;45;4;"2020-05-09 12:51:30"
"Sudan";"2020-05-06";852;74;723;49;4;"2020-05-09 12:51:30"
"Sudan";"2020-05-07";930;78;786;52;3;"2020-05-09 12:51:30"
"Sudan";"2020-05-08";1111;181;950;59;7;"2020-05-09 12:51:30"
"Chad";"2020-02-15";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-02-16";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-02-17";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-02-18";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-02-19";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-02-20";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-02-21";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-02-22";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-02-23";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-02-24";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-02-25";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-02-26";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-02-27";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-02-28";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-02-29";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-01";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-02";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-03";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-04";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-05";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-06";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-07";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-08";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-09";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-10";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-11";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-12";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-13";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-14";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-15";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-16";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-17";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-18";0;0;0;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-19";1;0;1;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-20";1;0;1;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-21";1;0;1;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-22";1;0;1;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-23";2;1;2;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-24";3;1;3;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-25";3;0;3;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-26";3;0;3;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-27";3;0;3;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-28";3;0;3;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-29";3;0;3;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-30";5;2;5;0;0;"2020-05-09 12:51:34"
"Chad";"2020-03-31";7;2;7;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-01";7;0;7;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-02";8;1;8;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-03";8;0;8;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-04";9;1;9;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-05";9;0;9;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-06";9;0;9;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-07";10;1;8;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-08";10;0;8;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-09";11;1;9;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-10";11;0;9;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-11";11;0;9;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-12";18;7;16;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-13";23;5;21;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-14";23;0;21;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-15";23;0;21;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-16";27;4;22;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-17";27;0;22;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-18";33;6;25;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-19";33;0;25;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-20";33;0;25;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-21";33;0;25;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-22";33;0;25;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-23";33;0;25;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-24";40;7;32;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-25";46;6;31;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-26";46;0;31;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-27";46;0;31;0;0;"2020-05-09 12:51:34"
"Chad";"2020-04-28";52;6;31;2;0;"2020-05-09 12:51:34"
"Chad";"2020-04-29";52;0;31;2;0;"2020-05-09 12:51:34"
"Chad";"2020-04-30";73;21;35;5;3;"2020-05-09 12:51:34"
"Chad";"2020-05-01";73;0;35;5;0;"2020-05-09 12:51:34"
"Chad";"2020-05-02";117;44;68;10;5;"2020-05-09 12:51:34"
"Chad";"2020-05-03";117;0;68;10;0;"2020-05-09 12:51:34"
"Chad";"2020-05-04";117;0;68;10;0;"2020-05-09 12:51:34"
"Chad";"2020-05-05";170;53;110;17;7;"2020-05-09 12:51:34"
"Chad";"2020-05-06";170;0;110;17;0;"2020-05-09 12:51:34"
"Chad";"2020-05-07";253;83;176;27;10;"2020-05-09 12:51:34"
"Chad";"2020-05-08";260;7;182;28;1;"2020-05-09 12:51:34"
"Somalia";"2020-02-15";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-02-16";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-02-17";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-02-18";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-02-19";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-02-20";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-02-21";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-02-22";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-02-23";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-02-24";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-02-25";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-02-26";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-02-27";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-02-28";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-02-29";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-01";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-02";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-03";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-04";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-05";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-06";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-07";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-08";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-09";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-10";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-11";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-12";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-13";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-14";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-15";0;0;0;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-16";1;0;1;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-17";1;0;1;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-18";1;0;1;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-19";1;0;1;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-20";1;0;1;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-21";1;0;1;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-22";1;0;1;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-23";1;0;1;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-24";1;0;1;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-25";1;0;1;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-26";2;1;2;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-27";3;1;3;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-28";3;0;3;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-29";3;0;3;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-30";3;0;3;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-03-31";5;2;4;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-01";5;0;4;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-02";5;0;4;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-03";7;2;6;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-04";7;0;6;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-05";7;0;6;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-06";7;0;6;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-07";8;1;7;0;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-08";12;4;10;1;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-09";12;0;10;1;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-10";21;9;19;1;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-11";21;0;19;1;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-12";25;4;22;1;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-13";60;35;56;2;1;"2020-05-09 12:51:38"
"Somalia";"2020-04-14";60;0;56;2;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-15";80;20;73;5;3;"2020-05-09 12:51:38"
"Somalia";"2020-04-16";80;0;73;5;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-17";116;36;108;6;1;"2020-05-09 12:51:38"
"Somalia";"2020-04-18";135;19;126;7;1;"2020-05-09 12:51:38"
"Somalia";"2020-04-19";164;29;154;7;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-20";237;73;225;8;1;"2020-05-09 12:51:38"
"Somalia";"2020-04-21";286;49;274;8;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-22";286;0;274;8;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-23";328;42;304;16;8;"2020-05-09 12:51:38"
"Somalia";"2020-04-24";328;0;304;16;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-25";390;62;364;18;2;"2020-05-09 12:51:38"
"Somalia";"2020-04-26";436;46;403;23;5;"2020-05-09 12:51:38"
"Somalia";"2020-04-27";480;44;444;26;3;"2020-05-09 12:51:38"
"Somalia";"2020-04-28";528;48;481;28;2;"2020-05-09 12:51:38"
"Somalia";"2020-04-29";582;54;534;28;0;"2020-05-09 12:51:38"
"Somalia";"2020-04-30";601;19;542;28;0;"2020-05-09 12:51:38"
"Somalia";"2020-05-01";601;0;542;28;0;"2020-05-09 12:51:38"
"Somalia";"2020-05-02";671;70;606;31;3;"2020-05-09 12:51:38"
"Somalia";"2020-05-03";722;51;646;32;1;"2020-05-09 12:51:38"
"Somalia";"2020-05-04";756;34;660;35;3;"2020-05-09 12:51:38"
"Somalia";"2020-05-05";835;79;722;38;3;"2020-05-09 12:51:38"
"Somalia";"2020-05-06";873;38;747;39;1;"2020-05-09 12:51:38"
"Somalia";"2020-05-07";928;55;778;44;5;"2020-05-09 12:51:38"
"Somalia";"2020-05-08";928;0;778;44;0;"2020-05-09 12:51:38"
"Belize";"2020-02-15";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-02-16";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-02-17";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-02-18";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-02-19";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-02-20";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-02-21";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-02-22";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-02-23";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-02-24";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-02-25";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-02-26";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-02-27";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-02-28";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-02-29";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-03-01";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-03-02";0;0;0;0;0;"2020-05-09 12:51:38"
"Belize";"2020-03-03";0;0;0;0;0;"2020-05-09 12:51:38"
